Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_butter,AccX_kalman,AccY_butter,AccY_kalman,AccZ_butter,AccZ_kalman,GyroX_butter,GyroX_kalman,GyroY_butter,GyroY_kalman,GyroZ_butter,GyroZ_kalman,MagnX_butter,MagnX_kalman,MagnY_butter,MagnY_kalman,MagnZ_butter,MagnZ_kalman
,-9.897,-0.081,-0.091,-9.935,-0.069,-0.089,2.66,1.33,0.77,-9.900925146252513,-9.901309003905462,-0.07437693141171198,-0.07709961841289573,-0.07493999689400935,-0.08037558480269923,-9.906581313390758,-9.906882452029024,-0.06924753699915302,-0.07112884089350165,-0.08583843632833299,-0.08259845666062987,2.634457921436663,2.646991004457905,1.2426872435532819,1.2539938827732133,0.7991847336810144,0.8073559588898868
,-9.899,-0.084,-0.043,-9.897,-0.091,-0.105,2.73,1.19,0.77,-9.899348101721047,-9.901101428040707,-0.07428349843966323,-0.07771995199989801,-0.0762260299859678,-0.07701557778072582,-9.905988039680464,-9.905994034941047,-0.06975844566749113,-0.07291522723327508,-0.08647961960310514,-0.08461232061274358,2.645253440660138,2.654453384227499,1.2444128258124538,1.2482409321072532,0.8019473104309534,0.8039977162069922
9691.0,-9.871,-0.077,-0.096,-9.919,-0.043,-0.12,2.66,1.33,0.84,-9.897410790953343,-9.898567974044608,-0.07424919995292857,-0.07765935802180916,-0.07795533216129615,-0.0786133810567038,-9.90518820181354,-9.907088667863684,-0.07037279312763195,-0.0703974446258895,-0.08715955718656013,-0.08759068621171406,2.658407620610356,2.654920209119483,1.2467098000539303,1.2551220952530722,0.8050986675807527,0.8070278093182145
,-9.911,-0.077,-0.127,-9.876,-0.067,-0.089,2.66,1.12,0.7,-9.895367734545802,-9.899554189844668,-0.07429575266609516,-0.0776070520419682,-0.0798322970162906,-0.08245182607641499,-9.904233896328984,-9.904622445901149,-0.07106198639664252,-0.07012792994003653,-0.08774596105239445,-0.087702485167913,2.6727854340352657,2.655323182057711,1.2494955542794879,1.244403042239988,0.8086992788891254,0.7985374380002778
,-9.832,-0.06,-0.089,-9.911,-0.101,-0.108,2.8,1.26,0.84,-9.893449957532878,-9.894473319304263,-0.07443785715964112,-0.0762827944018553,-0.08159912648403421,-0.08294432586152531,-9.903184423048263,-9.905102113066356,-0.07179770880199532,-0.0724498731333411,-0.0881535801258866,-0.08922909729057993,2.687338847143639,2.6662045823654186,1.252675808824232,1.245576117120836,0.8127754561963864,0.8016559108926115
,-9.909,-0.045,-0.096,-9.926,-0.084,-0.093,2.73,1.19,0.91,-9.89184700000181,-9.895514554491347,-0.07468077796068186,-0.0740405239917202,-0.08305383201640978,-0.08388012307417239,-9.902100960924896,-9.906600019963793,-0.07255306219198798,-0.07327775658178648,-0.0883456218462898,-0.08949938591813071,2.701169583114773,2.6707772741597218,1.2561479268285254,1.2415925636911314,0.8173183242227838,0.8094217371163752
9767.0,-9.878,-0.084,-0.091,-9.897,-0.043,-0.067,2.66,1.4,0.91,-9.89069500009705,-9.894312678228708,-0.07501897391428639,-0.07472395889202528,-0.08406063985352036,-0.08436870022149842,-9.901040944449575,-9.905941251502338,-0.07330282139169511,-0.07120004932753618,-0.08832849147905544,-0.08795544268666956,2.713570536448387,2.6700377206646597,1.2598048895833498,1.2524627309922356,0.8222846352927657,0.8163235756277168
,-9.854,-0.108,-0.069,-9.876,-0.098,-0.072,2.8,1.4,0.84,-9.890071784449463,-9.891653526962088,-0.07543626915611705,-0.0769189514042651,-0.08455237219658647,-0.08335493233367829,-9.900052590210928,-9.9039662322192,-0.07402267808128642,-0.07296785851083343,-0.0881416376336628,-0.08690297141723366,2.724044732660649,2.678610442073708,1.2635394323801403,1.2621947540925058,0.8275972051210568,0.8178853471751537
,-9.897,-0.06,-0.103,-9.904,-0.084,-0.072,2.73,1.05,0.63,-9.889998792975318,-9.89199376637226,-0.07590751836948867,-0.07584226140589083,-0.08452559346033928,-0.08460510720375813,-9.899170123071624,-9.903968381136766,-0.07468770068312483,-0.0736699230843531,-0.0878448823089118,-0.08595457456404876,2.732303214856111,2.6818807761339007,1.267246782953685,1.2486910821461878,0.8331439177774435,0.8059286798078386
,-9.923,-0.072,-0.077,-9.907,-0.041,-0.086,2.73,1.19,0.84,-9.890448615051472,-9.893903598984219,-0.07640128939426509,-0.07560559686208504,-0.08403013028472749,-0.0841366697298757,-9.898410415246373,-9.904155114057685,-0.07527056499342062,-0.07165761532437762,-0.08750560772332032,-0.08595737254912601,2.7382453020753372,2.6848446853950194,1.2708251985956693,1.2450759980292405,0.8387767963301906,0.8080273067877145
9843.0,-9.928,-0.072,-0.062,-9.887,-0.065,-0.091,2.66,1.33,0.84,-9.891356028191037,-9.895942311462267,-0.07688306458651512,-0.07539000885002063,-0.08315497196240622,-0.08281306068445662,-9.897771725222936,-9.90312936517951,-0.07574028194372408,-0.07125953919224948,-0.08718759936760104,-0.08625888435682343,2.7419260921977604,2.683359157051293,1.2741753204388195,1.2501538249360575,0.8443144408043589,0.8099390372538865
,-9.895,-0.081,-0.072,-9.866,-0.086,-0.091,2.73,1.4,0.84,-9.892629960305525,-9.895887472244569,-0.07731868951528768,-0.07571649063260971,-0.08201268095461876,-0.0821837785281883,-9.897234989416111,-9.900968566524728,-0.07606215390258744,-0.0721173822426287,-0.08694250146997479,-0.08653480063641522,2.7435169412673566,2.686073490307845,1.2771998299932998,1.2588743460636551,0.8495502997453803,0.811688479711337
,-9.911,-0.077,-0.077,-9.89,-0.077,-0.086,2.8,1.33,0.98,-9.894164106164393,-9.896745540636463,-0.07767789984825275,-0.07578936651655721,-0.08072434461597876,-0.08188945076399137,-9.896767831470223,-9.900345786511247,-0.07619943967449554,-0.07239461051543022,-0.08680412155448139,-0.08650443539709196,2.7432646881140212,2.6925420797157664,1.2798031389672309,1.2629127621700325,0.8542662751387005,0.8212449746861444
,-9.849,-0.098,-0.081,-9.907,-0.065,-0.077,2.66,1.26,0.91,-9.895845017678003,-9.89409492349922,-0.07793764191469302,-0.07702240074248604,-0.07940671984874098,-0.08184007246800097,-9.89633107079741,-9.900715198441095,-0.07611670020461271,-0.07198409508102194,-0.08678544656158285,-0.08597679199820016,2.7414543644359974,2.690735490178266,1.2818891150920095,1.262751058747646,0.8582483964788018,0.8261722535058479
9919.0,-9.909,-0.079,-0.074,-9.921,-0.091,-0.091,2.73,1.26,0.84,-9.89755778998942,-9.89490557147774,-0.07808478277406403,-0.07712995717403748,-0.07816260883539984,-0.08141367151009259,-9.895886889360472,-9.90181843554139,-0.07578429503235118,-0.07301832022448092,-0.08687815209207342,-0.0862499910932956,2.7383785368367715,2.692870983780924,1.283355599361779,1.2626014358850965,0.8613006214230114,0.8269243083337702
,-9.909,-0.043,-0.074,-9.919,-0.053,-0.093,2.73,1.26,0.77,-9.899190295064361,-9.895657897603039,-0.07811788113514277,-0.0753081835280327,-0.07707488485443387,-0.08101794785569852,-9.89540712751095,-9.902735545433096,-0.07518323068832174,-0.07194979124753906,-0.08705439565163206,-0.08661029006096867,2.7343150216650725,2.6948528398642786,1.2840873044829422,1.2624625775996006,0.8632544724359886,0.8238858279685385
,-9.878,-0.079,-0.053,-9.873,-0.12,-0.077,2.73,1.19,0.84,-9.900637017418534,-9.894731356024472,-0.07804793230870466,-0.07550189976416764,-0.07620414764879563,-0.07954779584677733,-9.894879896541847,-9.901175267996647,-0.07430948124297755,-0.07447107193841396,-0.08727064288559183,-0.08610602089349734,2.729513568281275,2.6966970744366154,1.2839512534563151,1.2586603361014606,0.8639749493607489,0.8247313674957789
,-9.897,-0.098,-0.084,-9.909,-0.079,-0.077,2.73,1.19,0.91,-9.901803196888364,-9.894848549399951,-0.07789815057340296,-0.07666410429557391,-0.07558968548925644,-0.07977778734772105,-9.89431307629897,-9.901579477191913,-0.07317690899611254,-0.07470502683506808,-0.08747319438859387,-0.08563562300947301,2.72419091239839,2.6984174335155213,1.282799566790786,1.2551134875716499,0.8633650044568701,0.8291361656807112
