Timestamp,MagnX,MagnY,MagnZ
,-50.73,-73.884,-93.785
,-52.464,-77.3,-93.958
,-53.963,-75.184,-93.573
40242.0,-54.885,-77.423,-94.525
,-56.946,-74.149,-93.93
,-58.125,-70.524,-95.523
,-56.104,-71.367,-93.022
,-56.518,-68.377,-92.63
,-59.472,-66.296,-93.643
,-58.164,-67.052,-93.926
,-59.09,-69.013,-93.847
40318.0,-63.428,-67.511,-96.495
,-64.331,-69.467,-95.714
,-64.286,-71.337,-96.327
,-65.87,-73.48,-98.518
,-68.732,-73.259,-98.74
,-69.897,-70.951,-99.585
,-66.855,-73.293,-97.077
,-70.3,-70.319,-96.947
40394.0,-71.348,-67.505,-98.123
,-70.226,-70.863,-97.044
,-74.372,-69.679,-101.292
,-77.073,-63.663,-102.03
,-76.013,-68.074,-101.277
,-79.371,-61.96,-103.115
,-80.614,-62.029,-104.38
,-82.562,-58.53,-105.429
40470.0,-85.068,-58.672,-108.522
,-85.279,-57.877,-111.323
,-88.446,-57.362,-113.313
,-91.261,-53.451,-114.424
,-93.741,-54.706,-121.358
,-93.734,-52.344,-123.043
,-95.827,-52.836,-127.321
,-99.175,-54.44,-131.649
40546.0,-98.543,-51.903,-132.044
,-98.673,-49.29,-136.627
,-99.609,-51.812,-139.171
,-99.188,-52.721,-142.419
,-97.149,-49.879,-141.648
,-98.892,-51.776,-147.44
,-99.122,-46.465,-149.581
,-97.199,-47.328,-150.027
40622.0,-95.126,-47.96,-150.994
,-95.298,-50.356,-154.222
,-96.06,-47.081,-156.86
,-94.986,-47.808,-157.978
,-95.423,-43.782,-159.784
,-93.324,-46.287,-161.925
,-91.272,-44.764,-160.407
,-93.837,-43.318,-164.479
40698.0,-91.224,-43.232,-164.341
,-91.273,-44.843,-166.589
,-88.952,-45.78,-167.471
,-89.893,-43.783,-168.934
,-88.107,-45.157,-169.61
,-85.248,-43.297,-172.523
,-85.584,-45.65,-174.48
,-80.329,-45.473,-173.363
40774.0,-81.91,-45.254,-177.379
,-77.407,-45.759,-177.498
,-77.496,-45.778,-180.165
,-75.571,-49.282,-179.817
,-74.768,-43.588,-179.654
,-73.726,-47.242,-182.132
,-72.109,-49.132,-184.019
,-68.67,-48.908,-182.741
40850.0,-68.38,-50.045,-184.907
,-64.353,-48.333,-183.79
,-65.943,-47.837,-186.915
,-60.888,-50.543,-186.027
,-60.572,-52.715,-185.853
,-58.949,-53.003,-186.756
,-59.307,-50.561,-187.022
,-57.395,-52.467,-186.251
40926.0,-59.252,-55.908,-190.073
,-58.602,-57.608,-189.958
,-56.26,-56.661,-188.264
,-55.316,-60.537,-188.677
,-55.577,-58.633,-188.338
,-56.833,-61.625,-190.402
,-55.547,-66.067,-189.095
,-53.069,-65.171,-189.514
41002.0,-51.099,-66.025,-188.557
,-48.234,-67.565,-187.867
,-46.958,-67.769,-186.791
,-42.679,-72.203,-186.344
,-40.321,-74.173,-184.606
,-39.466,-77.788,-186.514
,-36.615,-79.051,-185.075
,-33.437,-82.484,-183.181
41078.0,-34.464,-82.026,-181.832
,-31.449,-84.095,-178.994
,-30.205,-92.506,-177.83
,-28.938,-92.712,-177.034
,-26.962,-96.966,-172.474
,-25.652,-96.323,-166.902
,-22.016,-102.658,-157.956
,-20.488,-104.689,-151.317
41154.0,-21.362,-106.079,-147.352
,-21.268,-107.1,-143.047
,-23.446,-103.771,-139.779
,-20.386,-107.43,-136.383
,-21.402,-106.411,-132.41
,-22.456,-108.879,-132.28
,-26.654,-108.388,-129.221
,-27.749,-105.785,-126.79
41230.0,-29.242,-107.069,-122.802
,-31.935,-107.653,-121.485
,-34.825,-107.919,-118.709
,-35.659,-106.94,-115.446
,-38.871,-101.075,-114.105
,-38.792,-101.819,-109.05
,-40.632,-98.577,-108.043
,-42.422,-96.925,-106.336
41306.0,-42.663,-97.937,-105.813
,-43.999,-96.906,-105.201
,-45.814,-96.579,-103.869
,-42.216,-97.441,-102.504
,-43.412,-92.98,-101.144
,-47.954,-93.042,-104.489
,-46.083,-94.118,-101.468
,-49.625,-93.804,-103.491
41381.0,-48.981,-92.305,-101.968
,-52.955,-91.924,-104.538
,-52.553,-94.358,-103.009
,-52.976,-94.289,-103.275
,-55.523,-93.6,-104.117
,-52.854,-95.103,-103.139
,-56.453,-94.801,-106.847
,-57.088,-100.538,-108.14
41457.0,-53.586,-98.981,-105.364
,-56.282,-97.484,-107.183
,-58.637,-97.113,-109.625
,-57.129,-95.468,-105.839
,-58.202,-97.94,-106.27
,-59.036,-96.76,-108.018
,-57.537,-99.155,-109.574
,-57.99,-101.733,-110.028
41533.0,-57.917,-99.078,-108.576
,-61.06,-98.838,-111.036
,-58.811,-97.351,-109.806
,-59.761,-99.037,-109.258
,-56.969,-98.712,-108.798
,-57.447,-98.096,-108.405
,-56.001,-98.063,-107.288
,-58.022,-96.661,-107.446
41609.0,-59.418,-94.042,-107.814
,-54.685,-96.379,-103.073
,-57.228,-91.449,-103.724
,-56.701,-89.695,-104.538
,-52.106,-92.821,-101.198
,-50.178,-88.884,-99.111
,-53.487,-85.4,-98.752
,-49.75,-83.112,-97.81
41685.0,-46.479,-78.604,-95.351
,-41.795,-76.711,-91.963
,-46.894,-71.094,-93.736
,-46.898,-71.095,-93.877
,-45.334,-68.956,-92.246
,-43.221,-67.979,-91.246
,-43.491,-69.557,-93.907
,-44.503,-63.816,-93.584
41761.0,-42.48,-63.338,-91.41
,-41.631,-63.755,-91.91
,-40.486,-63.427,-92.42
,-36.216,-63.343,-91.032
,-37.184,-59.752,-92.492
,-36.345,-60.17,-93.273
,-31.757,-60.938,-92.037
,-32.174,-55.587,-93.61
41837.0,-30.631,-51.853,-91.837
,-27.912,-54.185,-92.829
,-28.892,-53.517,-95.087
,-29.386,-54.503,-95.959
,-26.901,-51.446,-93.051
,-25.821,-50.852,-94.355
,-27.201,-51.151,-94.679
,-27.134,-49.335,-96.881
41913.0,-24.154,-53.291,-97.041
,-23.48,-50.264,-100.014
,-21.192,-47.449,-97.988
,-21.142,-44.798,-97.238
,-17.465,-45.722,-99.67
,-18.872,-44.986,-102.333
,-15.058,-45.121,-103.364
,-16.217,-40.171,-104.722
41989.0,-17.051,-43.511,-107.692
,-15.566,-40.83,-106.105
,-15.198,-43.55,-106.73
,-12.665,-43.962,-105.137
,-14.765,-42.576,-107.681
,-12.948,-41.023,-106.998
,-12.234,-40.348,-106.883
,-10.94,-41.108,-107.587
42065.0,-14.281,-36.591,-109.708
,-14.59,-36.017,-110.445
,-14.549,-37.609,-110.026
,-13.11,-38.137,-111.391
,-13.017,-38.957,-112.098
,-16.151,-34.195,-113.055
,-11.279,-33.381,-108.738
,-14.294,-34.792,-114.295
42141.0,-12.997,-33.392,-111.813
,-15.447,-29.562,-114.342
,-13.948,-31.397,-113.556
,-11.934,-34.681,-115.553
,-11.954,-31.486,-114.566
,-12.568,-30.618,-117.072
,-11.553,-29.478,-117.998
,-11.779,-29.727,-119.723
42217.0,-8.317,-34.577,-121.307
,-7.741,-34.972,-123.764
,-6.892,-31.148,-124.213
,-7.044,-32.501,-128.377
,-6.674,-32.3,-128.484
,-8.118,-31.292,-131.099
,-9.397,-29.769,-132.643
,-10.072,-28.354,-134.631
42292.0,-9.98,-30.215,-133.84
,-14.033,-25.051,-136.402
,-14.831,-24.703,-140.54
,-14.716,-26.357,-144.059
,-14.293,-26.426,-143.793
,-14.581,-27.448,-144.673
,-18.462,-23.927,-149.07
,-19.404,-22.21,-151.703
42368.0,-20.79,-24.11,-153.012
,-22.88,-25.161,-159.493
,-25.207,-29.304,-162.314
,-28.509,-27.498,-168.701
,-32.481,-30.037,-171.648
,-34.335,-30.557,-174.952
,-37.233,-33.264,-176.674
,-39.393,-35.572,-178.751
42444.0,-41.124,-39.266,-179.955
,-45.988,-42.439,-182.167
,-50.711,-40.58,-182.787
,-55.248,-44.882,-186.043
,-59.491,-46.56,-187.433
,-59.174,-52.972,-187.31
,-64.978,-53.308,-187.471
,-65.845,-56.856,-186.412
42520.0,-69.34,-61.332,-189.425
,-66.698,-60.961,-187.274
,-69.153,-62.132,-187.325
,-69.384,-63.142,-186.521
,-70.872,-63.944,-186.233
,-71.969,-62.942,-184.646
,-71.018,-69.457,-184.125
,-76.094,-68.355,-186.419
42596.0,-76.813,-69.791,-184.005
,-77.252,-68.126,-183.988
,-75.368,-70.519,-180.219
,-74.962,-72.672,-177.379
,-80.028,-71.847,-180.563
,-79.447,-72.442,-177.869
,-81.929,-77.58,-177.641
,-81.189,-79.26,-174.86
42672.0,-83.031,-81.859,-174.748
,-85.254,-81.181,-172.089
,-84.995,-84.405,-172.102
,-85.587,-81.373,-170.86
,-84.365,-83.949,-169.502
,-86.06,-84.716,-169.206
,-85.657,-86.31,-164.164
,-87.943,-87.524,-165.345
42748.0,-88.476,-85.8,-161.952
,-87.887,-88.273,-160.993
,-92.201,-86.207,-160.597
,-93.535,-87.536,-158.02
,-94.891,-88.31,-153.803
,-93.933,-87.663,-152.573
,-90.491,-89.519,-148.159
,-93.773,-87.35,-146.631
42824.0,-92.495,-86.714,-142.041
,-90.977,-93.826,-139.246
,-91.704,-88.384,-137.716
,-89.402,-91.126,-134.993
,-89.899,-90.234,-133.99
,-88.129,-93.691,-132.092
,-87.912,-93.445,-130.648
,-85.683,-93.003,-128.482
42900.0,-85.481,-93.039,-128.63
,-85.846,-96.158,-128.759
,-82.263,-93.543,-125.096
,-81.363,-94.989,-122.554
,-81.269,-94.969,-119.748
,-78.276,-95.722,-117.938
,-75.714,-95.367,-118.173
,-73.716,-95.936,-115.203
42976.0,-72.258,-92.7,-112.116
,-70.311,-97.52,-110.74
,-69.822,-96.534,-110.008
,-68.543,-94.097,-109.585
,-66.786,-96.517,-109.605
,-64.916,-93.632,-107.704
,-65.336,-95.924,-106.005
,-67.691,-91.033,-107.225
43052.0,-64.737,-89.355,-102.321
,-65.893,-86.765,-101.714
,-62.439,-89.737,-101.563
,-63.084,-83.237,-99.145
,-61.977,-83.678,-98.109
,-60.944,-79.055,-95.754
,-63.409,-80.508,-97.257
,-61.756,-79.19,-96.474
43128.0,-63.051,-78.71,-96.941
,-61.738,-74.946,-95.862
,-60.011,-70.693,-92.456
,-60.275,-71.71,-92.634
,-60.844,-68.192,-94.531
,-63.134,-69.128,-94.681
,-60.628,-63.706,-93.036
,-60.499,-66.398,-94.635
43204.0,-61.433,-66.76,-93.992
,-59.054,-66.365,-93.518
,-59.724,-65.71,-92.696
,-59.762,-65.718,-93.819
,-59.762,-65.718,-93.819
,-59.261,-66.33,-93.51
,-58.213,-64.903,-92.283
,-58.787,-62.148,-91.65
43280.0,-59.995,-59.569,-92.587
,-62.586,-60.209,-94.365
,-61.515,-59.057,-93.608
,-64.387,-60.159,-93.784
,-63.597,-63.228,-95.314
,-64.842,-59.817,-93.86
,-63.669,-64.283,-95.921
,-62.601,-61.532,-94.46
43356.0,-61.705,-57.699,-93.506
,-61.101,-62.328,-95.171
,-62.035,-58.73,-95.649
,-62.061,-56.855,-94.475
,-60.814,-58.106,-92.743
,-64.351,-56.751,-96.124
,-68.293,-53.443,-97.333
,-65.694,-57.601,-97.667
43432.0,-70.322,-50.722,-98.099
,-69.646,-49.776,-97.936
,-71.378,-50.551,-98.762
,-72.143,-51.236,-100.421
,-73.545,-49.939,-100.602
,-74.558,-50.038,-101.174
,-73.545,-49.939,-100.602
,-74.829,-48.137,-101.115
43507.0,-76.165,-47.666,-102.845
,-76.912,-48.067,-102.771
,-75.684,-49.602,-102.771
,-75.634,-50.43,-104.741
,-75.582,-50.42,-103.197
,-79.643,-47.898,-105.246
,-76.211,-46.075,-103.404
,-76.555,-47.87,-103.299
43583.0,-75.571,-48.817,-102.072
,-78.552,-49.942,-105.476
,-76.379,-45.271,-104.943
,-78.777,-45.67,-105.979
,-77.115,-44.631,-106.086
,-78.818,-44.079,-106.397
,-77.803,-42.939,-107.323
,-78.086,-44.24,-109.234
43659.0,-76.164,-41.624,-106.961
,-78.113,-38.406,-109.181
,-78.691,-39.13,-111.409
,-77.1,-38.586,-109.781
,-77.6,-36.654,-110.416
,-79.935,-34.679,-111.452
,-80.116,-37.559,-111.12
,-81.392,-37.355,-112.197
43735.0,-82.495,-38.233,-112.766
,-79.99,-38.651,-112.016
,-81.562,-37.871,-113.409
,-81.491,-38.136,-112.475
,-80.467,-40.955,-112.0
,-81.251,-41.364,-113.049
,-82.731,-39.524,-113.274
,-83.596,-40.991,-115.21
43811.0,-84.482,-40.303,-114.662
,-89.198,-44.563,-117.068
,-86.953,-47.318,-116.029
,-88.58,-50.51,-117.986
,-88.589,-50.512,-118.266
,-89.918,-46.839,-118.167
,-90.92,-49.856,-118.835
,-90.968,-50.627,-117.57
43887.0,-90.618,-47.511,-117.861
,-90.521,-49.37,-116.929
,-89.724,-49.517,-117.802
,-88.643,-52.604,-116.814
,-89.493,-49.268,-115.937
,-87.988,-49.782,-115.337
,-90.558,-53.618,-118.103
,-90.98,-48.749,-115.975
43963.0,-90.463,-52.278,-115.623
,-90.997,-55.913,-116.965
,-89.37,-52.721,-115.008
,-90.155,-54.451,-115.73
,-92.776,-52.178,-117.973
,-93.191,-53.987,-119.973
,-92.05,-48.861,-118.231
,-92.035,-52.337,-120.529
44039.0,-90.972,-54.107,-120.43
,-93.655,-49.408,-120.28
,-93.813,-51.521,-121.915
,-91.773,-52.92,-121.195
,-91.419,-51.124,-121.019
,-93.859,-46.731,-120.925
,-93.209,-48.431,-120.81
,-92.976,-50.06,-120.82
44115.0,-91.885,-47.864,-120.999
,-90.825,-48.315,-121.367
,-93.117,-45.57,-123.809
,-93.246,-47.958,-125.773
,-93.307,-47.691,-126.426
,-94.785,-47.451,-127.355
,-94.973,-47.971,-129.128
,-92.049,-47.138,-128.58
44191.0,-97.115,-49.514,-133.313
,-97.118,-47.914,-132.608
,-97.248,-47.103,-133.024
,-97.048,-44.219,-132.795
,-94.617,-43.053,-133.446
,-93.294,-43.527,-132.137
,-94.608,-43.611,-135.507
,-94.829,-43.858,-137.092
44267.0,-94.219,-42.925,-138.893
,-94.855,-41.503,-139.758
,-93.62,-44.356,-139.151
,-96.006,-42.392,-141.73
,-95.159,-39.888,-141.853
,-94.829,-43.097,-139.76
,-94.541,-41.035,-140.378
,-95.027,-39.38,-141.764
44343.0,-93.297,-40.205,-141.781
,-94.577,-39.442,-140.656
,-92.775,-39.213,-140.067
,-92.596,-38.694,-138.574
,-93.675,-34.007,-138.718
,-92.481,-36.869,-139.373
,-94.286,-35.5,-139.258
,-92.971,-38.135,-141.276
44418.0,-92.041,-37.494,-140.889
,-92.09,-34.584,-141.914
,-93.388,-37.304,-144.07
,-92.247,-36.977,-144.721
,-92.457,-35.623,-145.18
,-92.246,-35.657,-145.048
,-92.698,-36.915,-145.828
,-93.17,-39.497,-146.844
44494.0,-91.942,-36.231,-144.451
,-92.005,-34.365,-144.4
,-91.268,-38.205,-144.805
,-94.05,-33.247,-146.431
,-92.661,-33.226,-146.997
,-91.629,-36.882,-149.755
,-92.154,-36.556,-151.936
,-91.332,-35.378,-152.434
44570.0,-91.487,-35.891,-153.225
,-91.456,-37.764,-154.258
,-91.046,-35.195,-155.067
,-91.512,-36.736,-157.44
,-89.753,-37.555,-156.616
,-89.768,-38.118,-159.379
,-89.471,-36.333,-160.887
,-88.995,-34.03,-160.902
44646.0,-85.855,-37.751,-161.303
,-87.303,-35.143,-163.214
,-84.645,-37.208,-164.859
,-85.697,-34.116,-165.005
,-84.625,-35.403,-168.465
,-82.079,-37.692,-168.467
,-81.303,-35.964,-168.026
,-81.605,-36.989,-169.327
44722.0,-81.205,-39.983,-170.141
,-81.805,-39.873,-169.556
,-86.108,-39.963,-171.927
,-83.745,-42.212,-171.22
,-85.357,-39.561,-171.86
,-85.375,-39.565,-172.422
,-83.562,-42.253,-171.929
,-83.651,-41.712,-172.253
44798.0,-86.04,-42.108,-173.008
,-84.645,-41.527,-171.092
,-86.08,-40.237,-172.256
,-86.276,-39.439,-174.636
,-84.006,-44.068,-174.771
,-83.754,-40.973,-178.009
,-79.92,-44.023,-178.856
,-73.489,-45.671,-180.453
44874.0,-68.72,-47.598,-184.611
,-65.403,-47.881,-183.142
,-67.401,-51.553,-186.162
,-65.643,-47.852,-184.116
,-68.19,-47.443,-186.13
,-67.795,-50.437,-187.084
,-66.394,-53.055,-186.576
,-64.811,-50.912,-184.384
44950.0,-68.018,-49.086,-187.964
,-69.014,-50.501,-187.647
,-68.749,-52.404,-187.846
,-66.329,-53.6,-186.953
,-68.868,-54.23,-187.188
,-67.187,-57.426,-186.784
,-67.345,-56.341,-186.871
,-66.508,-58.079,-187.325
45026.0,-66.21,-56.015,-187.662
,-62.122,-63.89,-189.506
,-61.339,-63.76,-189.629
,-56.212,-69.931,-189.355
,-53.895,-70.59,-189.207
,-53.928,-70.597,-190.189
,-51.047,-70.534,-188.235
,-49.089,-69.03,-189.523
45102.0,-47.272,-67.756,-190.011
,-48.264,-64.651,-188.332
,-46.195,-65.003,-188.268
,-45.057,-67.317,-188.265
,-45.229,-65.954,-187.602
,-45.158,-69.419,-188.217
,-47.118,-72.523,-187.773
,-49.781,-75.54,-189.832
45178.0,-51.915,-78.882,-189.569
,-55.995,-86.645,-188.114
,-57.066,-88.759,-181.192
,-61.07,-95.466,-178.989
,-60.687,-97.624,-176.851
,-62.867,-95.896,-174.427
,-63.61,-98.377,-171.217
,-60.007,-103.679,-164.751
45254.0,-61.085,-107.953,-161.156
,-62.469,-108.935,-152.769
,-60.298,-111.066,-145.452
,-56.766,-112.624,-137.2
,-53.297,-111.834,-132.738
,-51.459,-112.637,-129.528
,-47.73,-109.51,-125.354
,-45.148,-108.592,-122.685
45330.0,-43.76,-114.132,-122.975
,-42.389,-108.756,-119.368
,-42.143,-106.903,-116.237
,-41.231,-109.465,-117.959
,-40.02,-105.364,-112.614
,-40.513,-101.551,-111.094
,-41.569,-101.379,-111.757
,-40.296,-100.264,-111.148
45406.0,-40.195,-97.602,-108.854
,-39.467,-97.685,-105.649
,-40.86,-97.427,-104.052
,-44.514,-96.018,-104.759
,-45.601,-95.293,-104.063
,-44.587,-94.634,-101.149
,-44.809,-91.402,-100.014
,-43.291,-89.274,-99.787
45482.0,-43.171,-86.888,-98.103
,-42.609,-87.766,-97.141
,-41.162,-86.413,-96.35
,-41.049,-85.909,-96.822
,-40.206,-82.086,-97.412
,-38.761,-82.814,-93.626
,-39.072,-79.321,-93.986
,-39.37,-77.425,-94.769
45558.0,-37.279,-79.093,-93.677
,-38.338,-77.322,-93.636
,-37.911,-77.67,-94.402
,-36.216,-76.343,-92.355
,-35.177,-74.158,-94.078
,-33.337,-73.92,-92.366
,-34.895,-73.417,-94.509
,-32.101,-71.492,-93.205
45633.0,-27.049,-72.599,-91.613
,-30.055,-70.529,-94.17
,-30.269,-68.896,-93.598
,-31.378,-66.576,-92.759
,-32.948,-64.475,-94.479
,-42.431,5.153,-80.531
,-33.107,-59.91,-91.846
,-33.029,-61.292,-95.316
45709.0,-30.786,-56.887,-93.849
,-31.525,-53.606,-95.786
,-27.555,-53.227,-96.026
,-21.959,-49.936,-95.48
,-24.44,-48.271,-102.037
,-19.88,-43.484,-101.92
,-17.73,-42.298,-104.808
,-16.103,-38.346,-105.521
45785.0,-17.284,-36.601,-109.129
,-17.91,-34.415,-112.382
,-16.859,-33.827,-114.528
,-15.091,-29.924,-117.212
,-12.738,-31.694,-120.626
,-10.099,-33.483,-121.661
,-9.084,-31.862,-126.428
,-10.138,-34.13,-131.308
45861.0,-5.4,-29.864,-128.201
,-5.178,-33.096,-129.336
,-2.994,-35.383,-133.962
,-5.555,-33.656,-136.722
,-1.213,-36.556,-139.789
,-3.3,-39.688,-143.134
,1.632,-43.18,-143.225
,-0.495,-44.44,-145.817
45937.0,-2.165,-48.201,-151.379
,-1.152,-48.381,-151.979
,-1.339,-52.101,-155.301
,-1.707,-53.901,-155.897
,-0.396,-55.977,-155.714
,-0.052,-58.983,-158.211
,-1.3,-58.773,-158.446
,-3.634,-61.317,-160.704
46013.0,-2.787,-63.054,-160.877
,-1.259,-64.604,-158.078
,-1.163,-67.303,-160.66
,-1.599,-71.198,-160.226
,-3.471,-71.442,-162.92
,-0.555,-69.492,-157.968
,-2.016,-71.128,-160.351
,-2.202,-69.488,-158.938
46089.0,-3.163,-72.776,-159.514
,-3.529,-72.975,-159.267
,-1.698,-76.98,-157.886
,-1.74,-76.429,-156.807
,-2.761,-74.93,-156.814
,-2.514,-76.836,-157.575
,-3.348,-75.377,-158.151
,-0.696,-78.964,-154.599
46165.0,-4.427,-80.211,-156.898
,-2.636,-76.783,-155.041
,-0.123,-78.24,-152.512
,-2.779,-75.135,-152.365
,0.949,-72.568,-150.533
,-0.793,-73.625,-152.811
,0.848,-73.909,-153.153
,0.911,-71.815,-154.324
46241.0,-0.008,-71.694,-157.1
,0.344,-66.978,-156.547
,-0.114,-69.557,-157.141
,0.654,-66.51,-157.307
,-0.57,-65.255,-158.338
,-0.295,-67.155,-158.257
,-2.195,-66.846,-159.451
,-2.255,-66.3,-158.933
46317.0,-2.588,-65.731,-160.372
,-0.487,-67.397,-158.999
,-1.172,-66.745,-158.598
,-0.329,-68.483,-158.912
,-1.643,-69.047,-158.443
,-1.164,-72.864,-160.384
,-1.276,-71.768,-159.068
,-0.439,-66.067,-157.922
46393.0,-3.26,-66.677,-160.395
,-2.533,-67.6,-160.703
,-1.015,-69.431,-159.356
,-1.298,-66.212,-160.045
,-1.059,-66.241,-159.07
,-3.556,-62.901,-159.163
,-3.354,-62.937,-159.311
,-3.924,-64.7,-159.76
46469.0,-0.948,-63.857,-157.667
,-1.605,-63.759,-158.767
,-0.388,-66.336,-157.55
,-1.722,-63.984,-157.264
,1.243,-68.703,-155.177
,-1.073,-67.004,-156.823
,-0.004,-71.693,-156.96
,-1.717,-67.944,-156.004
46544.0,0.944,-72.088,-154.513
,0.327,-74.622,-153.696
,-0.837,-74.954,-153.747
,1.75,-78.275,-150.989
,-1.177,-81.749,-150.884
,-1.277,-84.051,-145.825
,-1.112,-84.017,-140.913
,-0.864,-88.843,-142.051
46620.0,-2.919,-88.488,-141.693
,-3.894,-88.299,-139.971
,-2.895,-88.684,-135.981
,-2.631,-92.667,-133.184
,-4.659,-90.147,-128.939
,-5.45,-92.639,-127.132
,-8.343,-87.065,-123.601
,-7.809,-88.431,-119.641
46696.0,-8.117,-87.018,-116.866
,-7.952,-86.502,-115.794
,-4.775,-86.456,-111.181
,-8.23,-83.203,-110.161
,-9.321,-81.159,-109.931
,-8.062,-80.047,-109.742
,-9.996,-80.785,-110.421
,-11.157,-78.196,-109.954
46772.0,-9.414,-80.339,-109.224
,-10.274,-77.766,-105.959
,-9.363,-81.369,-106.183
,-12.089,-77.439,-104.627
,-13.425,-75.648,-106.684
,-14.222,-76.261,-103.142
,-15.064,-73.964,-100.486
,-16.203,-72.97,-100.162
46848.0,-13.712,-73.391,-99.833
,-16.401,-73.493,-102.216
,-16.72,-68.882,-98.173
,-15.239,-74.962,-97.999
,-17.985,-72.637,-97.848
,-18.841,-69.581,-98.282
,-18.822,-69.577,-97.721
,-18.363,-69.918,-97.504
46924.0,-18.998,-67.936,-96.027
,-19.711,-67.57,-97.64
,-19.937,-63.018,-96.971
,-18.967,-60.008,-97.285
,-20.287,-61.134,-99.299
,-18.258,-54.815,-96.089
,-18.594,-53.207,-99.166
,-18.823,-47.616,-100.136
47000.0,-16.869,-50.073,-100.445
,-18.498,-45.825,-100.802
,-18.199,-42.72,-102.637
,-18.737,-41.076,-105.566
,-20.561,-34.71,-108.631
,-20.371,-27.108,-112.472
,-16.039,-29.809,-120.83
,-14.09,-26.505,-126.566
47076.0,-15.393,-25.267,-129.982
,-14.59,-24.093,-131.041
,-13.286,-24.85,-131.465
,-14.023,-24.489,-133.779
,-12.956,-27.098,-137.052
,-15.296,-25.404,-139.4
,-14.959,-26.05,-144.003
,-14.629,-28.018,-148.419
47152.0,-12.573,-27.053,-149.103
,-13.342,-26.698,-152.399
,-14.187,-31.081,-154.152
,-10.794,-30.867,-154.277
,-10.589,-35.982,-157.848
,-10.971,-33.544,-158.816
,-10.575,-36.259,-158.598
,-12.475,-35.95,-159.793
47228.0,-9.543,-39.915,-161.356
,-10.561,-44.255,-162.119
,-12.839,-41.788,-165.311
,-11.383,-40.433,-164.239
,-12.052,-42.977,-164.966
,-12.609,-46.618,-167.01
,-11.452,-43.367,-166.722
,-9.342,-49.831,-167.461
47304.0,-11.855,-47.815,-167.648
,-10.548,-49.892,-167.604
,-11.587,-51.316,-168.551
,-12.798,-51.658,-170.005
,-11.23,-55.639,-170.301
,-10.139,-53.163,-169.308
,-12.868,-55.913,-172.161
,-10.425,-52.585,-169.344
47380.0,-8.706,-56.053,-168.989
,-10.226,-55.542,-170.01
,-8.86,-59.207,-168.986
,-10.792,-54.384,-169.941
,-8.734,-60.299,-169.882
,-9.762,-60.402,-170.874
,-12.804,-62.3,-173.433
,-12.81,-63.621,-173.247
47456.0,-11.541,-65.426,-173.155
,-14.106,-68.981,-174.609
,-13.808,-66.637,-173.775
,-14.454,-69.457,-174.971
,-16.465,-72.292,-174.9
,-15.49,-73.241,-173.953
,-14.507,-80.309,-174.792
,-21.896,-79.107,-179.436
47532.0,-24.324,-77.353,-178.267
,-24.94,-82.806,-177.828
,-24.994,-85.178,-177.547
,-26.135,-91.065,-176.621
,-27.506,-92.403,-175.166
,-30.964,-92.071,-174.664
,-32.676,-96.802,-173.809
,-31.294,-98.863,-171.52
47608.0,-31.998,-99.256,-170.183
,-35.163,-101.381,-171.38
,-33.417,-101.364,-167.463
,-31.97,-104.251,-166.723
,-38.406,-103.164,-167.608
,-36.439,-107.419,-163.329
,-36.233,-107.655,-158.326
,-41.818,-109.904,-160.089
47684.0,-43.457,-111.699,-156.611
,-45.432,-112.088,-151.2
,-46.561,-115.533,-145.635
,-50.69,-112.108,-140.093
,-50.995,-112.775,-134.182
,-52.733,-110.552,-128.589
,-54.128,-108.135,-123.946
,-56.798,-108.993,-123.098
47759.0,-56.628,-108.197,-120.715
,-58.693,-104.364,-117.919
,-59.31,-106.618,-115.932
,-59.986,-102.765,-113.702
,-62.92,-100.4,-112.983
,-62.443,-97.257,-109.485
,-62.204,-98.606,-108.184
,-65.249,-98.065,-106.525
47835.0,-65.807,-93.986,-105.798
,-67.778,-94.452,-106.429
,-69.593,-88.845,-106.544
,-72.427,-88.618,-105.924
,-73.562,-84.704,-105.082
,-77.252,-81.982,-107.239
,-77.747,-79.489,-105.392
,-78.955,-76.91,-106.328
47911.0,-79.143,-77.151,-106.93
,-82.592,-73.137,-108.439
,-85.916,-71.256,-109.345
,-85.91,-65.415,-108.309
,-85.133,-66.606,-108.245
,-84.563,-69.363,-109.018
,-86.071,-70.449,-110.462
,-86.887,-66.346,-111.271
47987.0,-87.383,-68.653,-111.817
,-87.828,-64.069,-111.563
,-88.26,-64.282,-113.28
,-89.519,-61.154,-113.418
,-91.138,-61.425,-114.716
,-92.121,-59.157,-116.27
,-94.602,-57.973,-118.988
,-94.127,-55.95,-120.175
48063.0,-93.724,-57.343,-120.144
,-94.873,-56.631,-121.272
,-93.292,-56.089,-119.924
,-92.824,-53.508,-119.049
,-94.113,-51.987,-120.874
,-91.83,-53.413,-119.039
,-92.613,-48.262,-120.364
,-91.557,-48.434,-119.7
48139.0,-93.289,-49.208,-120.527
,-92.486,-48.314,-122.757
,-90.86,-45.402,-121.971
,-91.798,-45.005,-124.138
,-91.892,-40.504,-125.722
,-92.294,-38.351,-128.422
,-90.18,-39.813,-131.639
,-92.948,-35.411,-135.186
48215.0,-90.396,-35.338,-136.873
,-89.929,-32.276,-139.838
,-89.72,-29.671,-140.499
,-88.261,-30.195,-141.302
